Data Year,County,Fuel Type,Make,Model,Number of Vehicles
2020,Butte,PHEV,Ford,Fusion Energi,46
2020,Butte,PHEV,Honda,Accord Plug-In,1
2020,Butte,PHEV,Honda,Clarity Plug-In Hybrid,17
2020,Butte,PHEV,Hyundai,Ioniq Plug-in Hybrid,19
2020,Butte,PHEV,Hyundai,Sonata Plug-in Hybrid,4
2020,Butte,PHEV,Kia,Niro Plug-In Hybrid,8
2020,Butte,PHEV,Mercedes- Benz,C-Class,3
2020,Butte,PHEV,Mercedes- Benz,GLC,1
2020,Butte,PHEV,Mercedes- Benz,GLE,1
2020,Butte,PHEV,Mitsubishi,Outlander PHEV,3
2020,Butte,PHEV,Porsche,Cayenne,1
2020,Butte,PHEV,Subaru,Crosstrek,13
2020,Butte,PHEV,Toyota,Prius Plug-in Hybrid,62
2020,Butte,PHEV,Toyota,Prius Prime,117
2020,Butte,PHEV,Toyota,RAV4 Prime,5
2020,Butte,PHEV,Volvo,XC60,2
2020,Butte,PHEV,Volvo,XC90,11
2020,Butte,Bio Diesel, , ,2471
2020,Butte,Diesel, , ,7900
2020,Butte,Flex Fuel, , ,7736
2020,Butte,Gasoline, , ,128157
2020,Butte,Gasoline Hybrid, , ,4325
2020,Butte,Natural Gas, , ,3
2020,Butte,Propane, , ,8
2020,Calaveras,Electric,Audi,e-tron,1
2020,Calaveras,Electric,BMW,i3,1
2020,Calaveras,Electric,Chevrolet,Bolt EV,12
2020,Calaveras,Electric,Chevrolet,Spark EV,2
2020,Calaveras,Electric,FIAT,500e,1
2020,Calaveras,Electric,Ford,Focus,1
2020,Calaveras,Electric,Hyundai,Kona EV,2
2020,Calaveras,Electric,Kia,Niro EV,4
2020,Calaveras,Electric,Nissan,LEAF,12
2020,Calaveras,Electric,Smart,fortwo electric drive,1
2020,Calaveras,Electric,Tesla,Model 3,39
2020,Calaveras,Electric,Tesla,Model S,19
2020,Calaveras,Electric,Tesla,Model X,10
2020,Calaveras,Electric,Tesla,Model Y,6
2020,Calaveras,Electric,Tesla,Roadster,1
2020,Calaveras,Electric,Toyota,RAV4 EV,2
2020,Calaveras,Electric,Volkswagen,e-Golf,1
2020,Calaveras,PHEV,Audi,A3 Sportback e-tron,1
2020,Calaveras,PHEV,Audi,A8 L,1
2020,Calaveras,PHEV,BMW,3 Series,2
2020,Calaveras,PHEV,BMW,5 Series,2
2020,Calaveras,PHEV,BMW,i3,2
2020,Calaveras,PHEV,BMW,X5,2
2020,Calaveras,PHEV,Cadillac,ELR,1
2020,Calaveras,PHEV,Chevrolet,Volt,50
2020,Calaveras,PHEV,Chrysler,Pacifica Hybrid,3
2020,Calaveras,PHEV,Ford,C-MAX Energi,4
2020,Calaveras,PHEV,Ford,Fusion Energi,23
2020,Calaveras,PHEV,Honda,Clarity Plug-In Hybrid,4
2020,Calaveras,PHEV,Hyundai,Ioniq Plug-in Hybrid,3
2020,Calaveras,PHEV,Hyundai,Sonata Plug-in Hybrid,1
2020,Calaveras,PHEV,Kia,Niro Plug-In Hybrid,4
2020,Calaveras,PHEV,Kia,Optima Plug-In Hybrid,1
2020,Calaveras,PHEV,Lincoln,Aviator,1
2020,Calaveras,PHEV,Mercedes- Benz,GLC,2
2020,Calaveras,PHEV,Mercedes- Benz,GLE,1
2020,Calaveras,PHEV,MINI,Countryman Plug-in Hybrid,2
2020,Calaveras,PHEV,Subaru,Crosstrek,3
2020,Calaveras,PHEV,Toyota,Prius Plug-in Hybrid,21
2020,Calaveras,PHEV,Toyota,Prius Prime,24
2020,Calaveras,PHEV,Toyota,RAV4 Prime,1
2020,Calaveras,PHEV,Volvo,XC90,2
2020,Calaveras,Bio Diesel, , ,745
2020,Calaveras,Diesel, , ,4446
2020,Calaveras,Flex Fuel, , ,2376
2020,Calaveras,Gasoline, , ,42224
2020,Calaveras,Gasoline Hybrid, , ,1128
2020,Calaveras,Natural Gas, , ,1
2020,Calaveras,Propane, , ,5
2020,Colusa,Electric,Chevrolet,Bolt EV,4
2020,Colusa,Electric,Tesla,Model 3,4
2020,Colusa,Electric,Tesla,Model S,2
2020,Colusa,PHEV,Chevrolet,Volt,9
2020,Colusa,PHEV,Chrysler,Pacifica Hybrid,2
2020,Colusa,PHEV,Ford,C-MAX Energi,2
2020,Colusa,PHEV,Ford,Fusion Energi,7
2020,Colusa,PHEV,Honda,Clarity Plug-In Hybrid,1
2020,Colusa,PHEV,Kia,Optima Plug-In Hybrid,2
2020,Colusa,PHEV,Toyota,Prius Plug-in Hybrid,1
2020,Colusa,PHEV,Toyota,Prius Prime,10
2020,Colusa,PHEV,Volvo,XC90,1
2020,Colusa,Hydrogen ,Toyota,Mirai,1
2020,Colusa,Bio Diesel, , ,551
2020,Colusa,Diesel, , ,1108
2020,Colusa,Flex Fuel, , ,1492
2020,Colusa,Gasoline, , ,15581
2020,Colusa,Gasoline Hybrid, , ,263
2020,Colusa,Natural Gas, , ,2
2020,Colusa,Propane, , ,5
2020,Contra Costa,Electric,Audi,e-tron,128
2020,Contra Costa,Electric,BMW,i3,120
2020,Contra Costa,Electric,Chevrolet,Bolt EV,1364
2020,Contra Costa,Electric,Chevrolet,Spark EV,76
2020,Contra Costa,Electric,FIAT,500e,250
2020,Contra Costa,Electric,Ford,Focus,101
2020,Contra Costa,Electric,Honda,Clarity Electric,60
2020,Contra Costa,Electric,Honda,Fit EV,1
2020,Contra Costa,Electric,Hyundai,Ioniq Electric,30
2020,Contra Costa,Electric,Hyundai,Kona EV,94
2020,Contra Costa,Electric,Jaguar,I-PACE,50
2020,Contra Costa,Electric,Kia,Niro EV,122
2020,Contra Costa,Electric,Kia,Soul EV,68
2020,Contra Costa,Electric,Mercedes- Benz,B-Class,33
2020,Contra Costa,Electric,MINI,Hardtop 2 Door,14
2020,Contra Costa,Electric,Mitsubishi,i-MiEV,9
2020,Contra Costa,Electric,Nissan,LEAF,1421
2020,Contra Costa,Electric,Polestar,2,5
2020,Contra Costa,Electric,Porsche,Taycan,34
2020,Contra Costa,Electric,Smart,fortwo electric drive,43
2020,Contra Costa,Electric,Tesla,Model 3,6071
2020,Contra Costa,Electric,Tesla,Model S,2848
2020,Contra Costa,Electric,Tesla,Model X,1451
2020,Contra Costa,Electric,Tesla,Model Y,886
2020,Contra Costa,Electric,Tesla,Roadster,16
2020,Contra Costa,Electric,Toyota,RAV4 EV,63
